code,ISO3V10,Country,EPI_regions,GEO_subregion,GDPCAP07,Population07,Landarea,PopulationDensity,Landlock,No_surface_water,Desert,High_Population_Density,EPI,ENVHEALTH,ECOSYSTEM,DALY,AIR_H,WATER_H,AIR_E,WATER_E,BIODIVERSITY,FORESTRY,FISHERIES,AGRICULTURE,CLIMATE,DALY_pt,ACSAT_pt,ACSAT_pt_imp,WATSUP_pt,WATSUP_pt_imp,INDOOR_pt,PM10_pt,SO2_pt,NOX_pt,NMVOC_pt,OZONE_pt,WQI_pt,WQI_pt_imp,WQI_pt_GEMS station data,WSI_pt,WATSTR_pt,PACOV_pt,MPAEEZ_pt,AZE_pt,FORGRO_pt,FORCOV_pt,MTI_pt,EEZTD_pt,AGWAT_pt,AGSUB_pt,AGPEST_pt,GHGCAP_pt,GHGCAP_pt_imp,GHGIND_pt,CO2KWH_pt,CO2KWH_pt_imp,DALY_raw,ACSAT_raw,ACSAT_raw_imp,WATSUP_raw,WATSUP_raw_imp,INDOOR_raw,PM10_raw,OZONE_raw,WQI_raw,WQI_raw_imp,WQI_raw_GEMS station data,SO2_raw,NOX_raw,NMVOC_raw,WSI_raw,WATSTR_raw,PACOV_raw,AZE_raw,MPAEEZ_raw,FORGRO_raw,FORCOV_raw,MTI_raw,EEZTD_raw,AGWAT_raw,AGSUB_raw,AGPEST_raw,GHGCAP_raw,GHGCAP_raw_imp,GHGIND_raw,CO2KWH_raw,CO2KWH_raw_imp,DALY_w,ACSAT_w,WATSUP_w,INDOOR_w,PM10_w,OZONE_w,SO2_w,NOX_w,NMVOC_w,WSI_w,WATSTR_w,PACOV_w,AZE_w,MPAEEZ_w,FORGRO_w,FORCOV_w,MTI_w,EEZTD_w,AGWAT_w,AGSUB_w,AGPEST_w,GHGCAP_w,GHGIND_w,CO2KWH_w,DALY_tr,PM10_tr,OZONE_tr,SO2_tr,NOX_tr,NMVOC_tr,WATSTR_tr,MPAEEZ_tr,AGWAT_tr,GHGCAP_tr,GHGIND_tr,CO2KWH_tr,DALY_t,ACSAT_t,WATSUP_t,INDOOR_t,PM10_t,OZONE_t,SO2_t,NOX_t,NMVOC_t,WSI_t,WATSTR_t,PACOV_t,AZE_t,MPAEEZ_t,FORGRO_t,FORCOV_t,MTI_t,EEZTD_t,AGWAT_t,AGSUB_t,AGPEST_t,GHGCAP_t,GHGIND_t,CO2KWH_t,DALY_ttr,PM10_ttr,OZONE_ttr,SO2_ttr,NOX_ttr,NMVOC_ttr,WATSTR_ttr,MPAEEZ_ttr,AGWAT_ttr,GHGCAP_ttr,GHGIND_ttr,CO2KWH_ttr
646,RWA,Rwanda,Sub-Saharan Africa,Eastern Africa,873.13,9454534.00,24348.89,388.29,1,0,0,1,44.6,20.33,68.89,5.81,43.07,26.62,44.69,73.05,85.03,100.00,NA,59.09,64.45,5.813352516,13.58024691,0,39.65517241,0,0,86.13214682,54.38229511,44.16812796,28.46226906,32.36865268,46.1,1,NA,100,100,85.026,NA,NA,100,100,NA,NA,100,100,18.18181818,100,0,51.42552964,6.4,1,183,23,0,65,0,95,26.019017,668937,46.1,1,NA,0.804192,1.999907,6.596116,0,0,8.5026,NA,NA,2.528251,6.9,NA,NA,1.074,0,4,0.431309,0,100.496415,693.6,1,5.209486153,23,65,95,3.258827694,13.41344666,-0.217917232,0.693100679,1.886480991,0,0,8.5026,NA,NA,2.528251,6.9,NA,NA,0.72947911,0,4,0.35858941,4.620023478,6.541856169,5.209486153,3.258827694,13.41344666,-0.217917232,0.693100679,1.886480991,0,NA,0.72947911,0.35858941,4.620023478,6.541856169,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
682,SAU,Saudi Arabia,Middle East and North Africa,Arabian Peninsula,21657.09,24157431.06,1942660.31,12.44,0,0,1,0,55.3,66.68,43.96,64.40,51.75,86.16,48.00,22.58,86.35,100.00,77.74,75.45,40.22,64.40380796,89.56228956,0,82.75862069,0,94.73684211,8.764644611,54.16510151,56.44196427,36.58619678,32.46763432,42.4,1,NA,1.42E-14,5.455399811,100,45.41979164,NA,100,100,100,55.488395,0,100,90.90909091,35.5,1,84.848196,5.046582429,0,30,90.7,0,90,0,5,112.912515,655933,42.4,1,NA,0.821167,0.623973,3.155919,8.508487,51.64,10,NA,1.971655,1,0,0.008482,44.511605,856.852558,0,20,17.2,1,49.970347,736.2064,0,3.401197382,90.7,90,5,4.726613315,13.39381545,-0.19702878,-0.471648181,1.149279737,0.730609,3.963476287,10,NA,1.089119037,1,0,0.008482,44.511605,4.68352416,0,20,2.903301968,3.931244032,6.601510514,3.401197382,4.726613315,13.39381545,-0.19702878,-0.471648181,1.149279737,3.963476287,1.089119037,6.754432241,2.903301968,3.931244032,6.601510514,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
NA,SCG,Serbia and Montenegro,Eastern Europe and Central Asia,Central Europe,NA,8002520.00,101566.18,78.79,0,0,0,1,69.4,83.18,55.56,69.04,100.00,94.65,54.23,80.56,24.85,100.00,90.93,48.18,55.26,69.0404256,91.02132435,0,98.27586207,0,NA,100,33.88360765,93.78441034,29.91567192,100,83.62826977,0,83.62826977,NA,77.48410754,20.204,38.7710745,NA,100,100,100,81.860644,NA,100,13.63636364,67.4,1,78.26564269,8.018462068,0,26,92,0,99,0,NA,17,0,83.62826977,0,83.62826977,5.774956,0.018037,5.781093,NA,1.57,2.0204,NA,1.533723,1.061688,0.3,0.0107,18.139356,NA,0,3,7.1,1,57.375618,643.5254,0,3.258096538,92,99,NA,2.833213344,0,1.753530637,-4.015330075,1.754592765,NA,0.943905899,2.0204,NA,0.929689763,1.061688,0.3,0.0107,18.139356,NA,0,3,2.08737226,4.066898303,6.466961498,3.258096538,2.833213344,0,1.753530637,-4.015330075,1.754592765,0.943905899,0.929689763,NA,2.08737226,4.066898303,6.466961498,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
736,SDN,Sudan,Middle East and North Africa,Northern Africa,1878.62,40432296.00,2492385.40,16.22,0,0,0,0,47.1,23.61,70.58,27.06,2.68,37.66,51.96,61.84,29.07,79.19,89.31,83.34,72.94,27.05578117,27.04826038,0,48.27586207,0,5.357894737,0,70.42136516,54.1529363,42.3664515,3.990722307,65.21328144,0,65.21328144,75.55422942,41.39031157,38.571,0.548651069,NA,83.2652,75.11664075,100,78.629967,28.08318492,100,95.45454545,89.44318765,0,100,12.88673432,0,95,35,0,70,0,89.91,165.025877,186080993.3,65.21328144,0,65.21328144,0.171965,0.775361,1.867786,0.178603,10.67,3.8571,NA,0.013243,0.958163,-0.8,0.000469,21.370033,55.92,0,21,3.585502,0,11.390823,516.2314,0,4.553876892,35,70,89.91,4.892892683,19.04169259,-1.760464311,-0.254426552,0.624753772,0.178603,2.457021446,3.8571,NA,0.013156078,0.958163,-0.8,0.000469,21.370033,4.041646773,0,21,1.522899587,2.516956118,6.246555115,4.553876892,5.106102292,19.04169259,-1.760464311,-0.254426552,0.624753772,2.457021446,0.013156078,4.041646773,1.522899587,2.516956118,6.246555115,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
686,SEN,Senegal,Sub-Saharan Africa,Western Africa,1640.64,11893335.00,196150.99,60.63,0,0,0,0,42.3,27.23,57.32,19.76,29.63,39.77,53.74,75.94,78.10,87.40,79.42,59.09,51.44,19.75755471,19.19191919,0,60.34482759,0,41.38947368,17.86656253,65.98836327,55.71095517,49.66357344,19.117296,83.64733727,0,83.64733727,100,36.45901853,99.647,13.45020412,NA,90.3616,84.44790047,84.96384043,73.867603,100,100,18.18181818,100,0,0,5.740055561,0,119,28,0,77,0,55.68,95.005552,9263680,83.64733727,0,83.64733727,0.263389,0.668795,0.963272,0,13.35,9.9647,NA,0.380605,0.975904,-0.5,-0.005123,26.132397,5.322,0,4,2.224081,0,299.924253,713.4513,0,4.779123493,28,77,55.68,4.553935332,16.04161204,-1.334123252,-0.402277693,-0.037419456,0,2.663749942,9.9647,NA,0.322521809,0.975904,-0.5,-0.005123,26.132397,1.844035614,0,4,1.170647948,5.679808697,6.57011418,4.779123493,4.553935332,16.04161204,-1.334123252,-0.402277693,-0.037419456,2.663749942,0.322521809,1.844035614,1.170647948,5.706858582,6.57011418,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
702,SGP,Singapore,East Asia and the Pacific,South East Asia,47497.07,4588600.00,592.54,7743.95,0,0,0,1,69.6,89.18,50.09,89.10,78.53,100.00,10.72,99.01,44.24,100.00,50.00,97.73,48.57,89.09794613,100,0,100,0,94.73684211,62.33023069,0,0,0,64.33857239,98.01605417,0,98.01605417,100,NA,48.399,31.77603753,NA,NA,100,100,0,100,100,95.45454545,50.7,1,80.697955,12.11602005,0,14,100,0,100,0,5,40.86967,1178.44,98.01605417,0,98.01605417,349.832112,285.435156,141.325211,0,NA,4.8399,NA,1.142463,NA,0,0.042423,100,1.267,0,21,11.3,1,54.521639,534.5624,0,2.63905733,100,100,5,3.710388223,7.072795029,5.012264458,4.884518537,4.469273596,0,NA,4.8399,NA,0.761956102,NA,0,0.042423,100,0.818457372,0,21,2.513336579,4.016772837,6.281448468,2.63905733,3.710388223,7.072795029,5.857453359,5.654014879,4.951063696,NA,0.761956102,0.818457372,2.513336579,4.016772837,6.281448468,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
654,SHN,Saint Helena,Sub-Saharan Africa,Southern Africa,NA,NA,366.25,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,74.03,NA,75.03,100.00,99.78,40.00,NA,NA,NA,0,NA,0,NA,NA,71.88945537,64.42008675,64.11695194,100,NA,0,NA,NA,NA,100,0.105209558,NA,NA,100,100,99.567607,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0.149321,0.292659,0.259504,NA,NA,10,NA,0.002526,NA,0,0.005831,0.432393,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,-1.901656928,-1.22874717,-1.348983162,NA,NA,10,NA,0.002522815,NA,0,0.005831,0.432393,NA,0,0,NA,NA,NA,NA,NA,0,-1.901656928,-1.22874717,-1.348983162,NA,0.002522815,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
744,SJM,Svalbard and Jan Mayen Islands,Europe,Western Europe,NA,NA,60542.79,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100.00,NA,78.39,40.00,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,100,100,NA,NA,NA,100,56.780069,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,10,NA,18.507526,NA,NA,0.006766,43.219931,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2.97080034,NA,NA,0.006766,43.219931,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97080034,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
90,SLB,Solomon Islands,East Asia and the Pacific,South Pacific,2299.80,495361.74,28707.41,17.26,0,0,0,0,51.1,54.01,48.19,55.90,68.27,35.98,87.03,74.37,0.51,47.12,97.61,42.73,55.14,55.90293023,23.68125701,0,48.27586207,0,NA,68.26776926,90.6036097,83.24744127,67.1075397,100,48.7,1,NA,NA,100,0.915,0.215340739,0,NA,47.12286159,100,95.217101,NA,100,4.545454545,59.4,1,100,1.8,1,39,32,0,70,0,NA,36.515747,0,48.7,1,NA,0.024687,0.049026,0.197827,NA,0,0.0915,0,0.005177,NA,-1.7,0.002469,4.782899,NA,0,1,8.9,1,0,854.1,1,3.663561646,32,70,NA,3.597743592,0,-3.70147849,-3.015404509,-1.620362368,NA,0,0.0915,0,0.005163645,NA,-1.7,0.002469,4.782899,NA,0,1,2.291565904,0,6.750098499,3.663561646,3.597743592,0,-3.70147849,-3.015404509,-1.620362368,0,0.005163645,NA,2.291565904,0,6.750098499,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
694,SLE,Sierra Leone,Sub-Saharan Africa,Western Africa,691.48,5420400.00,72617.41,74.64,0,0,0,0,32.1,8.88,55.36,0.00,25.98,9.54,46.77,74.49,37.08,78.23,73.37,54.55,60.74,0,0.112233446,0,18.96551724,0,0,51.95071584,62.00681605,45.92150572,36.59716311,12.07132964,49.0,1,NA,100,100,49.442,0,NA,NA,78.22706065,73.04174787,73.690172,100,100,9.090909091,100,0,41.33894291,1.6,1,285,11,0,53,0,95,49.764619,37470000.64,49.0,1,NA,0.386277,1.693353,3.15278,0,0,4.9442,NA,0,NA,-0.7,-0.009185,26.309828,0.218,0,2,1.782285,0,123.94697,859.5,1,5.388904797,11,53,95,3.90730427,17.43905121,-0.95120055,0.526710587,1.148284603,0,0,4.9442,NA,0,NA,-0.7,-0.009185,26.309828,0.197210169,0,2,1.023272533,4.827889407,6.756390988,5.65248918,3.90730427,17.43905121,-0.95120055,0.526710587,1.148284603,0,0,0.197210169,1.023272533,4.827889407,6.756390988,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
222,SLV,El Salvador,Latin America and Caribbean,Meso America,6151.26,6106761.00,20278.94,301.14,0,0,0,1,69.1,68.89,69.26,61.32,74.57,78.35,52.06,74.89,18.01,47.12,88.32,88.64,75.73,61.31565803,84.28731762,0,72.4137931,0,75.94736842,73.18269006,46.26150061,39.63597227,33.94509157,100,49.8,1,NA,100,100,23.928,0.237033557,NA,NA,47.12286159,100,76.630295,100,100,77.27272727,100,0,77.16428089,25.77515507,0,33,86,0,84,0,22.85,33.264796,0,49.8,1,NA,1.756099,3.074641,4.010618,0,0,2.3928,NA,0.0057,NA,-1.7,0.027331,23.369705,3.012,0,17,2.227592,0,58.715722,288.0241,0,3.496507561,86,84,22.85,3.504499661,0,0.563094872,1.123188146,1.388945344,0,0,2.3928,NA,0.005683816,NA,-1.7,0.027331,23.369705,1.38928987,0,17,1.171736348,4.089595336,5.663044157,3.496507561,3.504499661,0,0.563094872,1.123188146,1.388945344,0,0.005683816,1.38928987,1.171736348,4.089595336,5.663044157,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
674,SMR,San Marino,Europe,Western Europe,NA,30580.00,61.55,496.83,1,0,0,1,NA,NA,NA,86.86,97.37,NA,49.97,NA,0.00,100.00,NA,40.00,NA,86.86250463,NA,0,NA,0,94.73684211,100,70.9703547,14.55735444,14.45606411,57.91344477,45.0,1,NA,NA,NA,0,NA,NA,NA,100,NA,NA,NA,100,0,NA,0,NA,NA,0,15,NA,0,NA,0,5,9.380925,4216.94,45.0,1,NA,0.163121,33.217303,23.510948,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,0,2.708050201,NA,NA,5,2.238678372,8.347102136,-1.813263022,3.503070915,3.157466185,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,2.708050201,2.238678372,8.347102136,-1.813263022,3.503070915,3.157466185,NA,NA,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
706,SOM,Somalia,Sub-Saharan Africa,Eastern Africa,NA,8695927.74,634315.32,13.71,0,0,0,0,NA,11.92,NA,1.35,38.17,6.79,89.84,47.79,5.91,74.37,80.83,43.42,NA,1.354275328,13.58024691,0,0,0,0,76.33000759,98.95242435,80.93899957,61.22630299,100,44.2,1,NA,100,2.823702881,5.838,11.96102883,0,79.8464,68.89580093,92.52741318,69.137665,67.12431783,100,0,NA,0,NA,NA,0,210,23,0,29,0,95,31.336702,0,44.2,1,NA,0.01106,0.061033,0.337337,0,57.78,0.5838,0,0.332175,0.949616,-1,-0.002546,30.862335,22.32,0,0,NA,0,NA,NA,0,5.347107531,23,42,95,3.444789998,0,-4.504420283,-2.796340577,-1.086672848,0,4.073801661,0.5838,0,0.286812945,0.949616,-1,-0.002546,30.862335,3.149311361,0,0,NA,NA,NA,5.347107531,3.444789998,0,-4.504420283,-2.796340577,-1.086672848,4.073801661,0.286812945,3.149311361,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
666,SPM,Saint Pierre and Miquelon,North America,North America,NA,NA,227.42,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,50.46,NA,75.00,100.00,36.87,40.00,NA,NA,NA,0,NA,0,NA,NA,35.57258342,33.09030312,62.94078873,100,NA,0,NA,NA,NA,100,0,NA,NA,100,54.95902698,18.771907,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,4.909119,5.722191,0.288733,NA,NA,10,NA,0,NA,0,-0.015346,81.228093,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,1.591094496,1.744351774,-1.242252893,NA,NA,10,NA,0,NA,0,-0.015346,81.228093,NA,0,0,NA,NA,NA,NA,NA,0,1.591094496,1.744351774,-1.242252893,NA,0,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Central Africa,1547.06,158012.91,1007.95,156.77,0,0,0,1,57.3,43.14,71.54,31.43,64.43,45.28,62.34,71.84,0.00,100.00,99.98,45.45,76.55,31.4310986,14.70258137,0,75.86206897,0,NA,64.43432449,58.9854826,51.39148225,45.69167281,100,43.7,1,NA,100,NA,0,0,0,100,100,100,99.95868,NA,100,9.090909091,100.0,1,100,6.2,1,83,24,0,86,0,NA,39.270366,0,43.7,1,NA,0.516528,1.007656,1.381277,0,NA,0,0,0,1,0,0.012362,0.04132,NA,0,2,0.7,1,0,698.5,1,4.418840608,24,86,NA,3.670470189,0,-0.660625781,0.007626842,0.323008434,0,NA,0,0,0,1,0,0.012362,0.04132,NA,0,2,0.503930306,0,6.54891591,4.418840608,3.670470189,0,-0.660625781,0.007626842,0.323008434,NA,0,NA,0.503930306,0,6.54891591,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
740,SUR,Suriname,Latin America and Caribbean,South America,6544.14,510366.00,141113.67,3.62,0,0,0,0,68.2,70.73,65.62,58.50,82.94,83.00,58.87,69.37,74.31,100.00,60.19,54.55,63.57,58.49639803,79.7979798,0,86.20689655,0,NA,82.9428091,52.03266967,49.1524193,47.98671159,100,38.7,1,NA,100,100,95.414,10.9873521,NA,100,100,75.7977412,44.581421,100,100,9.090909091,66.71227006,0,100,20.9,1,36,82,0,92,0,NA,27.64195,0,38.7,1,NA,1.008089,1.24621,1.121589,0,0,9.5414,NA,0.301432,1,0,-0.008246,55.418579,0.508,0,2,7.203472,0,0,360.0,1,3.583518938,82,92,NA,3.319334546,0,0.008056459,0.220106945,0.11474643,0,0,9.5414,NA,0.263465197,1,0,-0.008246,55.418579,0.41078427,0,2,2.104557479,0,5.885999418,3.583518938,3.319334546,0,0.008056459,0.220106945,0.11474643,0,0.263465197,0.41078427,2.104557479,0,5.885999418,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
703,SVK,Slovakia,Europe,Central Europe,19341.54,5397318.00,48874.99,110.43,1,0,0,0,74.5,84.50,64.41,70.31,97.37,100.00,55.82,94.59,100.00,100.00,NA,82.32,45.20,70.3112179,100,0,100,0,94.73684211,100,48.19135742,45.74988015,44.56818683,100,89.18456822,0,89.18456822,NA,100,100,NA,NA,100,100,NA,NA,NA,55.80728012,100,47.8,1,54.4224607,30.81288429,0,25,100,0,100,0,5,15.437616,0,89.18456822,0,89.18456822,1.458622,1.721158,1.529527,NA,0,10,NA,NA,1.067358,0.1,NA,NA,NA,0.1227643,22,12.3,1,94.417525,229.285,0,3.218875825,100,100,5,2.736807129,0,0.377492154,0.54299732,0.424958537,NA,0,10,NA,NA,1.067358,0.1,NA,NA,NA,0.1227643,22,2.58880049,4.558262262,5.434965771,3.218875825,2.736807129,0,0.377492154,0.54299732,0.424958537,0,NA,NA,2.58880049,4.558262262,5.434965771,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
705,SVN,Slovenia,Europe,Central Europe,26293.87,2018122.00,20223.97,99.79,0,0,0,0,65.0,84.98,44.93,77.54,84.82,100.00,47.13,96.49,51.14,100.00,50.00,65.06,41.37,77.54130333,100.00,1,100.00,1,91.10526316,78.53187237,55.26446311,42.62915041,41.39206097,32.98776499,92.98486061,0,92.98486061,NA,100,62.509,17.03196866,NA,100,100,100,0,NA,33.113731,86.36363636,37.9,1,69.57169332,20.09719972,0,20,100.00,1,100.00,1,8.45,30.054641,591641,92.98486061,0,92.98486061,0.738777,2.314387,2.040458,NA,0,6.2509,NA,0.504422,1.067733,0.4,0.001623,100,NA,0.1858054,19,16.1,1,68.830058,372.452,0,2.995732274,100,100,8.45,3.403017092,13.290657,-0.302759163,0.839144858,0.713174292,NA,0,6.2509,NA,0.408408771,1.067733,0.4,0.001623,100,NA,0.1858054,19,2.841812267,4.246064547,5.92010817,2.995732274,3.403017092,13.290657,-0.302759163,0.839144858,0.713174292,0,0.408408771,NA,2.841812267,4.246064547,5.92010817,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
752,SWE,Sweden,Europe,Western Europe,34090.27,9148092.00,431704.25,21.19,0,0,0,0,86.0,92.77,79.32,86.86,97.37,100.00,59.22,96.30,61.04,100.00,66.52,88.11,70.11,86.86250463,100,0,100,0,94.73684211,100,71.33279332,54.0475925,51.23541491,36.06246547,96.17802256,0,96.17802256,100,92.84131741,63.668,53.16391001,NA,100,NA,56.24457019,76.7955,100,60.36063395,100,55.5,1,100,69.36502815,0,15,100,0,100,0,5,11.615429,321529,96.17802256,0,96.17802256,0.157533,0.783151,0.835224,0,0.35,6.3668,NA,2.578039,1.039953,NA,-0.014908,23.2045,0.149,0.1101154,22,9.9,1,34.694984,40.027,0,2.708050201,100,100,5,2.452334301,12.68084613,-1.848120319,-0.244429754,-0.180055327,0,0.300104592,6.3668,NA,1.274814885,1.039953,NA,-0.014908,23.2045,0.138891999,0.1101154,22,2.390635072,3.575010175,3.689554226,2.708050201,2.452334301,12.68084613,-1.848120319,-0.244429754,-0.180055327,0.300104592,1.274814885,0.138891999,2.390635072,3.575010175,3.689554226,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
748,SWZ,Swaziland,Sub-Saharan Africa,Southern Africa,4507.50,1151399.00,17409.73,66.14,1,1,0,0,54.4,38.05,70.74,29.91,54.92,37.46,54.69,80.76,30.07,97.94,NA,45.70,77.09,29.90606181,43.88327722,0,31.03448276,0,35.97894737,73.8563395,63.19773771,54.47129054,47.79381941,36.26353778,NA,0,NA,100,61.51330878,30.066,NA,NA,95.8764,100,NA,NA,67.14308327,100,4.545454545,100,0,100,8.3,1,87,50,0,60,0,60.82,32.84237,308959,NA,0,NA,0.344474,0.752287,1.141394,0,4.02,3.0066,NA,NA,0.989691,0.9,NA,NA,22.31,0,1,0.775765,0,0,634.2,1,4.465908119,50,60,60.82,3.49171945,12.6409671,-1.065736663,-0.284637379,0.132250322,0,1.613429934,3.0066,NA,NA,0.989691,0.9,NA,NA,3.148882453,0,1,0.574231316,0,6.45236826,4.465908119,3.49171945,12.6409671,-1.065736663,-0.284637379,0.132250322,1.613429934,NA,3.148882453,0.574231316,0,6.45236826,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
